id	geonames_id	name	latitude	longitude	population	feature_code
plc_01m0n2yy0fqhe7zdn56wyj12en	2657374	Alyth	56.62209	-3.23005	2410	PPL
plc_01m0n2yy0fqhe7zdn56znp51qp	2657383	Alvington	51.70444	-2.57528	506	PPL
plc_01m0n2yy0fqhe7zdn571b2tvhp	2657388	Alveston	51.58806	-2.53139	2656	PPLA3
plc_01m0n2yy0fqhe7zdn574kbx7c6	2657393	Alveley	52.45709	-2.35434	1578	PPL
plc_01m0n2yy0fqhe7zdn574kqk0zf	2657395	Alvechurch	52.35173	-1.96531	3534	PPL
plc_01m0n2yy0fqhe7zdn576tb9nz9	2657397	Alva	56.15284	-3.80505	4720	PPL
plc_01m0n2yy0fqhe7zdn577cmj61k	2657402	Altrincham	53.38752	-2.34848	49680	PPL
plc_01m0n2yy0fqhe7zdn57b42mqkj	2657408	Alton	51.14931	-0.97469	19425	PPL
plc_01m0n2yy0fqhe7zdn57dsprxv1	2657417	Althorne	51.65722	0.76085	1031	PPL
plc_01m0n2yy0fqhe7zdn57e3n96b5	2657427	Alston	54.809	-2.43931	1105	PPL
plc_01m0n2yy0fqhe7zdn57hezdxgr	2657430	Alsager	53.09617	-2.30649	13347	PPL
plc_01m0n2yy0fqhe7zdn57kf24z8y	2657432	Alrewas	52.73278	-1.74968	2852	PPL
plc_01m0n2yy0fqhe7zdn57my1cwye	2657433	Alresford	51.85389	1.00203	2009	PPL
plc_01m0n2yy0fqhe7zdn57rde4rpw	2657435	Alpington	52.56728	1.38229	650	PPL
plc_01m0n2yy0fqhe7zdn57tw6gpmb	2657438	Alnwick	55.41318	-1.70563	8430	PPL
plc_01m0n2yy0fqhe7zdn57vs370ap	2657445	Alness	57.69596	-4.2551	5700	PPL
plc_01m0n2yy0fqhe7zdn57xfc4cv7	2657446	Alne	54.08375	-1.24014	569	PPL
plc_01m0n2yy0fqhe7zdn5805wrtag	2657450	Almondsbury	51.55407	-2.57114	1812	PPLA3
plc_01m0n2yy0fqhe7zdn580h137yj	2657452	Almondbank	56.41729	-3.51733	1420	PPL
plc_01m0n2yy0fqhe7zdn581qp1kfk	2657471	Alloa	56.11586	-3.78997	20390	PPLA2
plc_01m0n2yy0fqhe7zdn5833a0g38	2657472	Allington	52.953	-0.72559	586	PPL
plc_01m0n2yy0fqhe7zdn586xvywcs	2657476	Allhallows	51.46866	0.63686	1686	PPL
plc_01m0n2yy0fqhe7zdn58a8eadr3	2657487	Allendale Town	54.89732	-2.25653	709	PPL
plc_01m0n2yy0fqhe7zdn58bptg5t9	2657494	Allanton	55.78333	-2.21667	1266	PPL
plc_01m0n2yy0fqhe7zdn58ch0234w	2657507	Alfriston	50.80756	0.15673	829	PPL
plc_01m0n2yy0fqhe7zdn58f6pq0rk	2657508	Alfreton	53.09766	-1.38376	22550	PPL
plc_01m0n2yy0fqhe7zdn58fkm1p36	2657509	Alford	57.23257	-2.70298	2290	PPL
plc_01m0n2yy0fqhe7zdn58g9nx06y	2657510	Alford	53.25943	0.17625	3830	PPL
plc_01m0n2yy0fqhe7zdn58m014adk	2657513	Alexandria	55.99379	-4.5864	6940	PPL
plc_01m0n2yy0fqhe7zdn58qv15651	2657528	Aldridge	52.60549	-1.91715	26896	PPL
plc_01m0n2yy0fqhe7zdn58sn383d6	2657531	Aldington	51.09164	0.94461	988	PPL
plc_01m0n2yy0fqhe7zdn58tyv36wq	2657540	Aldershot	51.24827	-0.76389	40160	PPL
plc_01m0n2yy0fqhe7zdn58vbbpw81	2657546	Alderley Edge	53.30393	-2.23773	4408	PPL
plc_01m0n2yy0fqhe7zdn58vz9x2qr	2657548	Alderholt	50.91195	-1.83083	2848	PPL
plc_01m0n2yy0fqhe7zdn58zj793tn	2657551	Alderbury	51.04354	-1.73382	2223	PPL
plc_01m0n2yy0fqhe7zdn5936kpz6s	2657557	Aldeburgh	52.15492	1.60215	2341	PPL
plc_01m0n2yy0fqhe7zdn596b9a4wx	2657559	Aldbury	51.80234	-0.60227	642	PPL
plc_01m0n2yy0fqhe7zdn596gxy86b	2657561	Aldbrough	53.82893	-0.11467	1269	PPLA3
plc_01m0n2yy0fqhe7zdn596ma4243	2657562	Aldbourne	51.48098	-1.61827	1652	PPL
plc_01m0n2yy0fqhe7zdn598dnne7j	2657565	Alconbury	52.369	-0.26009	1569	PPL
plc_01m0n2yy0fqhe7zdn59b0fbttr	2657566	Alcester	52.21667	-1.86667	6939	PPL
plc_01m0n2yy0fqhe7zdn59bs3qsdc	2657568	Albury	51.21998	-0.5022	574	PPL
plc_01m0n2yy0fqhe7zdn59bz4fdq2	2657571	Albrighton	52.6364	-2.27966	4829	PPLA3
plc_01m0n2yy0fqhe7zdn59dz52sz2	2657578	Akeley	52.03359	-0.96954	514	PPL
plc_01m0n2yy0fqhe7zdn59exhyr42	2657592	Airth	56.06983	-3.77209	1760	PPL
plc_01m0n2yy0fqhe7zdn59j530tm5	2657594	Airmyn	53.72074	-0.89959	768	PPLA3
plc_01m0n2yy0fqhe7zdn59k34zcf2	2657613	Airdrie	55.86602	-3.98025	36390	PPL
plc_01m0n2yy0fqhe7zdn59ngrd73h	2657633	Aigburth	53.36526	-2.91782	5560	PPLX
plc_01m0n2yy0fqhe7zdn59paetp5p	2657634	Ahoghill	54.86667	-6.36667	3633	PPL
plc_01m0n2yy0fqhe7zdn59qgvc44m	2657658	Adwick le Street	53.57077	-1.18454	19481	PPL
plc_01m0n2yy0fqhe7zdn59veawdfm	2657668	Adlington	53.61323	-2.60676	7965	PPL
plc_01m0n2yy0fqhe7zdn59wc9naxn	2657676	Addlestone	51.37135	-0.49353	14978	PPL
plc_01m0n2yy0fqhe7zdn59zcfs17z	2657679	Addington	51.30685	0.37362	857	PPL
plc_01m0n2yy0fqhe7zdn5a09brqvy	2657680	Addingham	53.94452	-1.88424	3730	PPLA3
plc_01m0n2yy0fqhe7zdn5a3jqxq9a	2657684	Adderbury	52.0169	-1.31192	2819	PPL
plc_01m0n2yy0fqhe7zdn5a5c5vr04	2657689	Acton Trussell	52.76083	-2.09672	786	PPL
plc_01m0n2yy0fqhe7zdn5a75239gz	2657693	Acton Burnell	52.61388	-2.69468	544	PPL
plc_01m0n2yy0fqhe7zdn5a7hvd7r3	2657696	Acton	52.45	-3.01667	1475	PPL
plc_01m0n2yy0fqhe7zdn5a9jajsqk	2657697	Acton	51.50901	-0.2762	62480	PPL
plc_01m0n2yy0fqhe7zdn5acgx6zx7	2657700	Acomb	54.99229	-2.11229	1106	PPLA3
plc_01m0n2yy0fqhe7zdn5afy78k5y	2657703	Acocks Green	52.45	-1.81667	26635	PPLX
plc_01m0n2yy0fqhe7zdn5ahfz9kgx	2657704	Acle	52.63681	1.54757	2317	PPL
plc_01m0n2yy0fqhe7zdn5akfvz9m3	2657770	Accrington	53.75379	-2.35863	34897	PPL
plc_01m0n2yy0fqhe7zdn5aq5k3byy	2657774	Abram	53.50855	-2.59266	10074	PPL
plc_01m0n2yy0fqhe7zdn5asd4s61h	2657775	Aboyne	57.07546	-2.78023	2650	PPL
plc_01m0n2yy0fqhe7zdn5awztkqfy	2657780	Abingdon	51.67109	-1.28278	38676	PPL
plc_01m0n2yy0fqhe7zdn5b0my3c30	2657782	Aberystwyth	52.41548	-4.08292	18749	PPLA3
plc_01m0n2yy0fqhe7zdn5b3vwykwq	2657784	Abertillery	51.72981	-3.13432	10946	PPL
plc_01m0n2yy0fqhe7zdn5b52kmcxk	2657788	Abersoch	52.82437	-4.50584	783	PPL
plc_01m0n2yy0fqhe7zdn5b818tt89	2657789	Aberporth	52.13248	-4.54173	1648	PPL
plc_01m0n2yy0fqhe7zdn5bb5fdarg	2657792	Abernethy	56.33247	-3.31226	1470	PPL
plc_01m0n2yy0fqhe7zdn5bdpzzqd3	2657795	Abermule	52.54339	-3.23723	900	PPL
plc_01m0n2yy0fqhe7zdn5be8x00v4	2657798	Charlestown of Aberlour	57.47076	-3.22509	1020	PPL
plc_01m0n2yy0fqhe7zdn5bg6q1mjb	2657803	Aberlady	56.00884	-2.85851	1180	PPL
plc_01m0n2yy0fqhe7zdn5bgm1kxe8	2657804	Aberkenfig	51.54	-3.59556	10083	PPL
plc_01m0n2yy0fqhe7zdn5bmct5sw5	2657808	Abergwili	51.86593	-4.26969	589	PPL
plc_01m0n2yy0fqhe7zdn5bnk65jwh	2657812	Abergele	53.28436	-3.5822	11290	PPL
plc_01m0n2yy0fqhe7zdn5bqkd9fk8	2657815	Abergavenny	51.82098	-3.01743	13695	PPL
plc_01m0n2yy0fqhe7zdn5brjjdzgw	2657816	Aberfoyle	56.17861	-4.38419	750	PPL
plc_01m0n2yy0fqhe7zdn5bsge7ndy	2657817	Aberford	53.82604	-1.34231	1503	PPLA3
plc_01m0n2yy0fqhe7zdn5bvs3b0mj	2657819	Aberffraw	53.19223	-4.46543	620	PPL
plc_01m0n2yy0fqhe7zdn5bx12mr2w	2657820	Aberfeldy	56.62196	-3.86693	1960	PPL
plc_01m0n2yy0fqhe7zdn5c0j0pmxc	2657821	Aberfan	51.68892	-3.34178	3547	PPL
plc_01m0n2yy0fqhe7zdn5c127d7q3	2657825	Aberdyfi	52.544	-4.04606	725	PPL
plc_01m0n2yy0fqhe7zdn5c3ejqyxf	2657829	Aberdour	56.05417	-3.30058	1650	PPL
plc_01m0n2yy0fqhe7zdn5c55y24ay	2657832	Aberdeen	57.14369	-2.09814	198590	PPLA2
plc_01m0n2yy0fqhe7zdn5c630tw2j	2657835	Aberdare	51.71438	-3.44918	31135	PPL
plc_01m0n2yy0fqhe7zdn5c8v981fh	2657837	Abercynon	51.64548	-3.32727	5983	PPL
plc_01m0n2yy0fqhe7zdn5cb5yhr5g	2657839	Aberchirder	57.56012	-2.62856	1250	PPL
plc_01m0n2yy0fqhe7zdn5ceq4zayk	2657844	Abercarn	51.64733	-3.13476	10118	PPL
plc_01m0n2yy0fqhe7zdn5chmg6d3f	2657845	Abercanaid	51.72361	-3.36611	5061	PPL
plc_01m0n2yy0fqhe7zdn5cj7pv5n8	2657850	Aberaeron	52.24247	-4.25871	1422	PPLA2
plc_01m0n2yy0fqhe7zdn5cjqfw2wg	2657859	Abbotts Ann	51.19016	-1.53234	2112	PPL
plc_01m0n2yy0fqhe7zdn5ck7738rc	2657863	Abbots Langley	51.70573	-0.41757	10472	PPL
plc_01m0n2yy0fqhe7zdn5ckby1705	2657864	Abbotskerswell	50.50816	-3.61342	1267	PPL
plc_01m0n2yy0fqhe7zdn5cpxxqyay	2657870	Abbots Bromley	52.81705	-1.87694	1351	PPL
plc_01m0n2yy0fqhe7zdn5cq9dqw4d	2657880	Abberton	51.83435	0.91084	831	PPL
plc_01m0n2yy0fqhe7zdn5csqf4jvr	3209552	Benllech	53.32044	-4.22607	2236	PPL
plc_01m0n2yy0fqhe7zdn5cw29z845	3209953	Overcombe	50.63509	-2.43207	4971	PPL
plc_01m0n2yy0fqhe7zdn5cz61stx6	3210207	Lynemouth	55.21306	-1.5425	1873	PPLA3
plc_01m0n2yy0fqhe7zdn5d1h7p9ft	3210209	Hadston	55.29428	-1.60392	3570	PPL
plc_01m0n2yy0fqhe7zdn5d1vwdveh	3234498	East Cowes	50.75774	-1.28815	8428	PPL
plc_01m0n2yy0fqhe7zdn5d2q4pef3	3236250	Shiremoor	55.03535	-1.5095	4889	PPL
plc_01m0n2yy0fqhe7zdn5d4cyk3sd	3345093	Looe	50.35778	-4.45418	5112	PPL
plc_01m0n2yy0fqhe7zdn5d6sgv0fs	3345095	Pensilva	50.50302	-4.41491	1663	PPL
plc_01m0n2yy0fqhe7zdn5d6wnc7zf	3345096	Flexbury	50.83509	-4.54499	2211	PPL
plc_01m0n2yy0fqhe7zdn5dav3t66z	3345119	Steynton	51.72917	-5.01722	3000	PPL
plc_01m0n2yy0fqhe7zdn5dd385g09	3345126	Hill Mountain	51.73667	-4.93139	673	PPL
plc_01m0n2yy0fqhe7zdn5dggwqt93	3345135	Jameston	51.65642	-4.81304	634	PPL
plc_01m0n2yy0fqhe7zdn5dkh0njnj	3345150	Glandwr	51.92833	-4.63333	1586	PPL
plc_01m0n2yy0fqhe7zdn5dmpmzn5s	3345173	Pont Henri	51.76111	-4.20778	987	PPL
plc_01m0n2yy0fqhe7zdn5dncnz33x	3345176	Trimsaran	51.71988	-4.24168	1584	PPL
plc_01m0n2yy0fqhe7zdn5dqth5yq9	3345177	Carway	51.73669	-4.22832	672	PPL
plc_01m0n2yy0fqhe7zdn5drmc3m57	3345189	Tumble	51.78361	-4.10972	4040	PPL
plc_01m0n2yy0fqhe7zdn5dsnvbjqd	3345230	Crofty	51.63448	-4.12937	1012	PPL
plc_01m0n2yy0fqhe7zdn5dtqwegxk	3345234	Southgate	51.56944	-4.08972	2004	PPL
plc_01m0n2yy0fqhe7zdn5dtxvft49	3345236	Three Crosses	51.62865	-4.06263	1583	PPL
plc_01m0n2yy0fqhe7zdn5dv997f1v	3345239	Grovesend	51.68472	-4.03833	1131	PPL
plc_01m0n2yy0fqhe7zdn5dw2qr6fe	3345241	Pontlliw	51.69139	-4.01056	1645	PPL
plc_01m0n2yy0fqhe7zdn5dwe6zqh3	3345259	Hook	51.765	-4.93167	838	PPLA3
plc_01m0n2yy0fqhe7zdn5dzsdjpza	3345260	Crundale	51.82417	-4.94806	584	PPL
plc_01m0n2yy0fqhe7zdn5e1qnm0ny	3345277	Croeserw	51.64472	-3.64028	1595	PPL
plc_01m0n2yy0fqhe7zdn5e3b54tmq	3345278	Pont Rhyd-y-cyff	51.58694	-3.63639	1505	PPL
plc_01m0n2yy0fqhe7zdn5e4q3807f	3345279	Price Town	51.61832	-3.53662	2348	PPL
plc_01m0n2yy0fqhe7zdn5e68qwzzn	3345280	Ogmore Vale	51.6023	-3.54217	2436	PPL
plc_01m0n2yy0fqhe7zdn5e9a5jeqx	3345283	Tonypandy	51.62202	-3.45544	62545	PPL
plc_01m0n2yy0fqhe7zdn5eb3s6k84	3345286	Heol-y-Cyw	51.54743	-3.52243	538	PPL
plc_01m0n2yy0fqhe7zdn5ee3qteb5	3345289	Cefn Cribwr	51.53167	-3.65278	1324	PPLA3
plc_01m0n2yy0fqhe7zdn5ehxjd7d6	3345313	Ogmore-by-Sea	51.46056	-3.63028	878	PPL
plc_01m0n2yy0fqhe7zdn5ekr1da63	3345314	Brynna	51.53845	-3.46378	6686	PPL
plc_01m0n2yy0fqhe7zdn5enxbn3rt	3345315	Abertridwr	51.59583	-3.26833	6504	PPL
plc_01m0n2yy0fqhe7zdn5es8yhcmt	3345316	Beddau	51.55398	-3.35814	8134	PPL
plc_01m0n2yy0fqhe7zdn5ewahb96y	3345317	Blackwood	51.66778	-3.2075	15476	PPLA3
plc_01m0n2yy0fqhe7zdn5exbe98ar	3345319	Cwmbach	51.70556	-3.40944	4330	PPLA3
plc_01m0n2yy0fqhe7zdn5f01r03ax	3345325	Blaengwynfi	51.65623	-3.60371	1362	PPL
plc_01m0n2yy0fqhe7zdn5f1f1e4aa	3345327	Rhigos	51.74231	-3.56185	718	PPL
plc_01m0n2yy0fqhe7zdn5f58h1sea	3345337	Rogiet	51.58854	-2.77868	1813	PPL
plc_01m0n2yy0fqhe7zdn5f5n9fcsd	3345340	Parc Seymour	51.62194	-2.8575	744	PPL
plc_01m0n2yy0fqhe7zdn5f95hakp5	3345342	Eastington	51.74722	-2.32639	1108	PPL
plc_01m0n2yy0fqhe7zdn5fcr1mqes	3345345	Hawkesbury Upton	51.58028	-2.31861	991	PPL
plc_01m0n2yy0fqhe7zdn5fe4hqtpq	3345347	Whitley	51.39528	-2.16444	2436	PPL
plc_01m0n2yy0fqhe7zdn5fe5mwas9	3345372	Blackford	51.22611	-2.84778	736	PPL
plc_01m0n2yy0fqhe7zdn5fj2dsf9p	3345375	Woolavington	51.16493	-2.93814	2115	PPL
plc_01m0n2yy0fqhe7zdn5fmpjvecj	3345376	East Huntspill	51.20232	-2.93976	782	PPL
plc_01m0n2yy0fqhe7zdn5fmpzc6yr	3345388	East Brent	51.26361	-2.935	628	PPL
plc_01m0n2yy0fqhe7zdn5fp49py6m	3345395	Pucklechurch	51.48583	-2.43389	2364	PPLA3
plc_01m0n2yy0fqhe7zdn5fq4ar5rq	3345396	Peasedown Saint John	51.31667	-2.42417	6263	PPL
plc_01m0n2yy0fqhe7zdn5ft7y3xz2	3345400	Severn Beach	51.56036	-2.66279	2182	PPL
plc_01m0n2yy0fqhe7zdn5fvqevsm3	3345403	Easton-in-Gordano	51.47592	-2.69987	4824	PPL
plc_01m0n2yy0fqhe7zdn5fxjaxz12	3345404	Bishop Sutton	51.33444	-2.59472	1193	PPL
plc_01m0n2yy0fqhe7zdn5g19kw8ax	3345408	Croscombe	51.19667	-2.58889	603	PPL
plc_01m0n2yy0fqhe7zdn5g28j246j	3345420	Chapmanslade	51.22917	-2.24889	643	PPLA3
plc_01m0n2yy0fqhe7zdn5g2nt8bq6	3345428	Sutton Veny	51.17822	-2.14987	734	PPL
plc_01m0n2yy0fqhe7zdn5g4z20wt8	3345432	Neston	51.41222	-2.20056	15352	PPL
plc_01m0n2yy0fqhe7zdn5g6ta6wvf	3345436	Kington Langley	51.48877	-2.11663	841	PPL
plc_01m0n2yy0fqhe7zdn5g6xv6qpv	3345437	Camden Town	51.54057	-0.14334	26122	PPLA3
plc_01m0n2yy0fqhe7zdn5gah4e444	3345439	Telford	52.67659	-2.44926	155570	PPLA2
plc_01m0n2yy0fqhe7zdn5gbsszx3f	3345440	Craigavon	54.44709	-6.387	59236	PPLA2
plc_01m0n2yy0fqhe7zdn5gc72p5cf	6269280	Caol	56.83721	-5.10062	3220	PPL
plc_01m0n2yy0fqhe7zdn5gd0fwbb6	6269321	Wideopen	55.04514	-1.62246	8976	PPL
plc_01m0n2yy0fqhe7zdn5gdwv7y7m	6269323	Hazlerigg	55.04135	-1.63912	1053	PPL
plc_01m0n2yy0fqhe7zdn5gfanfb6w	6269326	Lamesley	54.91567	-1.60945	3928	PPLA3
plc_01m0n2yy0fqhe7zdn5gh21kz58	6269343	Dubford	57.20553	-2.10105	1000	PPL
plc_01m0n2yy0fqhe7zdn5gm67bgjt	6269412	East Keswick	53.8943	-1.45221	1224	PPL
plc_01m0n2yy0fqhe7zdn5gmsg01qh	6269414	Shadwell	53.8546	-1.4726	1352	PPLA3
plc_01m0n2yy0fqhe7zdn5gq9km70f	6269419	Fairburn	53.74447	-1.28411	819	PPL
plc_01m0n2yy0fqhe7zdn5gqz278js	6269591	Barlby	53.79964	-1.04061	3860	PPL
plc_01m0n2yy0fqhe7zdn5gtspb7x9	6284555	Bar Hill	52.24899	0.02883	4032	PPL
plc_01m0n2yy0fqhe7zdn5gxbpz378	6301901	Camber	50.93473	0.79848	1265	PPL
plc_01m0n2yy0fqhe7zdn5h0xhb18j	6301907	Winchelsea Beach	50.91691	0.72158	1362	PPL
plc_01m0n2yy0fqhe7zdn5h3xdd5q6	6301921	Kesgrave	52.06241	1.2365	11020	PPL
plc_01m0n2yy0fqhe7zdn5h74rwwav	6301958	Blackmoorfoot	53.61423	-1.85588	3835	PPL
plc_01m0n2yy0fqhe7zdn5hacvdqag	6301962	Meltham Mills	53.59388	-1.83989	9000	PPLL
plc_01m0n2yy0fqhe7zdn5hbtfv6bk	6324514	Polzeath	50.56956	-4.91759	1449	PPL
plc_01m0n2yy0fqhe7zdn5hd75j82p	6324516	Rock	50.54978	-4.90462	1203	PPL
plc_01m0n2yy0fqhe7zdn5hdemeqy4	6324532	Rigside	55.59683	-3.78084	770	PPL
plc_01m0n2yy0fqhe7zdn5he8b5bg0	6324759	Camblesforth	53.7268	-1.01998	2056	PPL
plc_01m0n2yy0fqhe7zdn5hfvcqn0q	6457267	Small Dole	50.89968	-0.27813	796	PPL
plc_01m0n2yy0fqhe7zdn5hk6nwpks	6457269	Fontwell	50.8552	-0.64831	1941	PPL
plc_01m0n2yy0fqhe7zdn5hmqh7rcx	6458917	Sharlston	53.66956	-1.41294	4028	PPLA3
plc_01m0n2yy0fqhe7zdn5hndw18fn	6545170	Marylebone	51.52541	-0.16806	12157	PPLX
plc_01m0n2yy0fqhe7zdn5hrnz75t2	6545173	Soho	51.5144	-0.13535	19634	PPLX
plc_01m0n2yy0fqhe7zdn5hs5q6b7v	6545174	Kennington	51.48796	-0.10566	4000	PPLL
plc_01m0n2yy0fqhe7zdn5hvsxpcpk	6545243	Bayswater	51.51116	-0.18426	17500	PPLX
plc_01m0n2yy0fqhe7zdn5hwq48pm5	6545249	Pimlico	51.48897	-0.13699	20709	PPLX
plc_01m0n2yy0fqhe7zdn5hzzw2nty	6545250	Lambeth	51.49635	-0.11152	6000	PPLX
plc_01m0n2yy0fqhe7zdn5j3s5ddev	6547224	Moor Park	51.6295	-0.43412	5900	PPL
plc_01m0n2yy0fqhe7zdn5j4c00h16	6559327	North Watford	51.68072	-0.39446	33000	PPL
plc_01m0n2yy0fqhe7zdn5j6984fqj	6559494	Tywyn	52.58578	-4.09276	3097	PPLA3
plc_01m0n2yy0fqhe7zdn5j6c8ea2z	6615332	Bernards Heath	51.76087	-0.33369	8200	PPLX
plc_01m0n2yy0fqhe7zdn5j90y5pbz	6615338	West End of London	51.51414	-0.1551	10575	PPLX
plc_01m0n2yy0fqhe7zdn5j97y34nj	6615343	Napsbury Park	51.72224	-0.3132	1500	PPLX
plc_01m0n2yy0fqhe7zdn5jaxbkwzt	6615507	St James's	51.5073	-0.13982	10361	PPLX
plc_01m0n2yy0fqhe7zdn5jdsm6m65	6615508	Tankerton	51.3637	1.04913	4900	PPL
plc_01m0n2yy0fqhe7zdn5jfka7c5g	6615542	Thorpe Hamlet	52.6277	1.31175	8109	PPLX
plc_01m0n2yy0fqhe7zdn5jfrspwgm	6615590	Cheadle Heath	53.40186	-2.19088	1901	PPLX
plc_01m0n2yy0fqhe7zdn5jjp583gw	6619433	Densole	51.12981	1.15837	937	PPL
plc_01m0n2yy0fqhe7zdn5jndadsjg	6619695	Cameley	51.31616	-2.56079	1286	PPL
plc_01m0n2yy0fqhe7zdn5jrsep8sz	6619860	Fleetville	51.75213	-0.31223	8200	PPLX
plc_01m0n2yy0fqhe7zdn5js4my5pv	6619957	South Chailey	50.93831	-0.02105	1021	PPL
plc_01m0n2yy0fqhe7zdn5jv938jn8	6619985	Copthorne	51.13929	-0.11742	5000	PPL
plc_01m0n2yy0fqhe7zdn5jx53nx56	6619988	Muirhead	55.89803	-4.1058	1390	PPL
plc_01m0n2yy0fqhe7zdn5k05sy0wv	6620293	Yateley	51.34305	-0.82985	20334	PPL
plc_01m0n2yy0fqhe7zdn5k0steqfr	6620306	East Ayton	54.2548	-0.47483	2559	PPL
plc_01m0n2yy0fqhe7zdn5k33hmvsy	6620308	Westcliff-on-Sea	51.54424	0.69179	1001	PPLX
plc_01m0n2yy0fqhe7zdn5k3j7dyfr	6620310	Didsbury	53.41698	-2.23145	14292	PPL
plc_01m0n2yy0fqhe7zdn5k518cv09	6620336	Horringer	52.22396	0.6735	780	PPL
plc_01m0n2yy0fqhe7zdn5k8a5k00e	6620337	Hellaby	53.42257	-1.24125	1100	PPL
plc_01m0n2yy0fqhe7zdn5k9wsykh3	6620349	Tintern	51.69677	-2.68142	750	PPLA3
plc_01m0n2yy0fqhe7zdn5kah2hgdr	6620354	Barham	51.2057	1.15734	1114	PPL
plc_01m0n2yy0fqhe7zdn5kdsjcr2x	6620355	Bowthorpe	52.63884	1.21885	20000	PPL
plc_01m0n2yy0fqhe7zdn5kem0dh45	6620357	Fairbourne	52.6968	-4.0561	721	PPL
plc_01m0n2yy0fqhe7zdn5kgyhrnna	6620359	George Green	51.52173	-0.55631	990	PPL
plc_01m0n2yy0fqhe7zdn5kk6jfmzd	6620360	Hedge End	50.91234	-1.30076	17978	PPL
plc_01m0n2yy0fqhe7zdn5kq14y0c7	6620361	Kellington	53.71836	-1.16556	991	PPL
plc_01m0n2yy0fqhe7zdn5ktz2qn3d	6620363	Moodiesburn	55.91501	-4.08331	6900	PPL
plc_01m0n2yy0fqhe7zdn5ky3fd7mz	6620364	Nethy Bridge	57.26487	-3.65609	660	PPL
plc_01m0n2yy0fqhe7zdn5kymvjq4f	6620366	Thrussington	52.73629	-1.04061	581	PPL
plc_01m0n2yy0fqhe7zdn5m23kapjt	6620367	Virginia Water	51.40343	-0.56651	2999	PPL
plc_01m0n2yy0fqhe7zdn5m47z1nft	6620426	Churt	51.13603	-0.77534	1098	PPL
plc_01m0n2yy0fqhe7zdn5m7zbacm8	6620428	Danby	54.46606	-0.91073	1515	PPL
plc_01m0n2yy0fqhe7zdn5maacqy19	6620429	Wychbold	52.29045	-2.11555	1366	PPL
plc_01m0n2yy0fqhe7zdn5mb0ddcv7	6620444	Gerrards Cross	51.5861	-0.55543	20633	PPL
plc_01m0n2yy0fqhe7zdn5mdxe3sbq	6620458	Langford Budville	50.99744	-3.26885	535	PPL
plc_01m0n2yy0fqhe7zdn5mgr3d1dt	6621541	Maidenbower	51.10781	-0.15286	8070	PPL
plc_01m0n2yy0fqhe7zdn5mh7r6qbv	6621542	Furnace Green	51.10742	-0.16889	6737	PPL
plc_01m0n2yy0fqhe7zdn5mm8kdf84	6621545	Broadfield	51.09714	-0.20664	13000	PPL
plc_01m0n2yy0fqhe7zdn5mpnfr0z0	6621546	Bewbush	51.10329	-0.22312	9081	PPL
plc_01m0n2yy0fqhe7zdn5ms9tks3q	6621547	Gossops Green	51.11105	-0.21728	6000	PPL
plc_01m0n2yy0fqhe7zdn5mvnzf1vp	6621548	Langley Green	51.12817	-0.19835	7000	PPL
plc_01m0n2yy0fqhe7zdn5mzb25dcs	6639623	Erskine	55.9005	-4.45028	15530	PPL
plc_01m0n2yy0fqhe7zdn5n0pvgp6t	6640028	Hale	53.37831	-2.33271	16715	PPL
plc_01m0n2yy0fqhe7zdn5n2p2v82g	6640029	Easington	54.55345	-0.85058	923	PPL
plc_01m0n2yy0fqhe7zdn5n397tddx	6640031	Chilthorne Domer	50.97078	-2.679	574	PPL
plc_01m0n2yy0fqhe7zdn5n6y38efa	6640067	Childer Thornton	53.29339	-2.97429	685	PPL
plc_01m0n2yy0fqhe7zdn5n7s4txhn	6640068	Westhill	57.15263	-2.27966	12110	PPL
plc_01m0n2yy0fqhe7zdn5n8zh985z	6640069	Clarkston	55.78594	-4.27651	9460	PPL
plc_01m0n2yy0fqhe7zdn5nbnfhy2n	6640071	Smithton	57.47956	-4.15141	2090	PPL
plc_01m0n2yy0fqhe7zdn5nf8hnhqg	6690167	Kings Hill	51.27437	0.40237	2638	PPL
plc_01m0n2yy0fqhe7zdn5nh2a309a	6690171	Boars Hill	51.71581	-1.29252	561	PPLL
plc_01m0n2yy0fqhe7zdn5nkmgpznd	6690565	Crouch End	51.57971	-0.12373	10075	PPLX
plc_01m0n2yy0fqhe7zdn5nmst4fhz	6690572	Kilburn	51.55295	-0.19157	29027	PPLX
plc_01m0n2yy0fqhe7zdn5nnpzgncn	6690574	Clerkenwell	51.52438	-0.11022	4934	PPL
plc_01m0n2yy0fqhe7zdn5nshyjftj	6690581	Belsize Park	51.54767	-0.17228	11600	PPL
plc_01m0n2yy0fqhe7zdn5nsqdxk0x	6690583	Chalk Farm	51.54313	-0.14987	24977	PPL
plc_01m0n2yy0fqhe7zdn5nx7765n1	6690589	King's Cross	51.53067	-0.12308	14082	PPL
plc_01m0n2yy0fqhe7zdn5nzrt8nbp	6690590	Barnsbury	51.54067	-0.11675	10000	PPL
plc_01m0n2yy0fqhe7zdn5p0027f3n	6690591	Little Chalfont	51.66829	-0.57038	4497	PPL
plc_01m0n2yy0fqhe7zdn5p03ew9jr	6690592	Amersham on the Hill	51.67468	-0.60742	17719	PPL
plc_01m0n2yy0fqhe7zdn5p41c2sf2	6690593	Barbican	51.51988	-0.09446	4000	PPLX
